,name,sex,births,year
34690,Rosalind,F,14,1894
34691,Rosanna,F,14,1894
34692,Suzanne,F,14,1894
34693,Tilda,F,14,1894
34694,Trudie,F,14,1894
34695,Yetta,F,14,1894
34696,Zena,F,14,1894
34697,Zita,F,14,1894
34698,Abigail,F,13,1894
34699,Adelina,F,13,1894
34700,Aimee,F,13,1894
34701,Alline,F,13,1894
34702,Anabel,F,13,1894
34703,Arvilla,F,13,1894
34704,Aura,F,13,1894
34705,Aurore,F,13,1894
34706,Candace,F,13,1894
34707,Carmella,F,13,1894
34708,Cathryn,F,13,1894
34709,Clora,F,13,1894
34710,Dagmar,F,13,1894
34711,Dicie,F,13,1894
34712,Dorthy,F,13,1894
34713,Edward,F,13,1894
34714,Elfreda,F,13,1894
34715,Elta,F,13,1894
34716,Elvina,F,13,1894
34717,Fleta,F,13,1894
34718,Frederica,F,13,1894
34719,Freeda,F,13,1894
34720,Fronie,F,13,1894
34721,Genoveva,F,13,1894
34722,Hessie,F,13,1894
34723,Hetty,F,13,1894
34724,Isa,F,13,1894
34725,Kathryne,F,13,1894
34726,Leafy,F,13,1894
34727,Leanna,F,13,1894
34728,Leonore,F,13,1894
34729,Lera,F,13,1894
34730,Lilie,F,13,1894
34731,Lollie,F,13,1894
34732,Lyla,F,13,1894
34733,Mabell,F,13,1894
34734,Marvel,F,13,1894
34735,Maxine,F,13,1894
34736,Metta,F,13,1894
34737,Nena,F,13,1894
34738,Nevada,F,13,1894
34739,Norah,F,13,1894
34740,Osie,F,13,1894
34741,Paulina,F,13,1894
34742,Ressie,F,13,1894
34743,Retha,F,13,1894
34744,Reva,F,13,1894
34745,Rosalee,F,13,1894
34746,Selena,F,13,1894
34747,Serena,F,13,1894
34748,Sister,F,13,1894
34749,Sophronia,F,13,1894
34750,Tula,F,13,1894
34751,Verla,F,13,1894
34752,Verlie,F,13,1894
34753,Adelle,F,12,1894
34754,Albert,F,12,1894
34755,Almira,F,12,1894
34756,Altie,F,12,1894
34757,Amber,F,12,1894
34758,Bula,F,12,1894
34759,Carry,F,12,1894
34760,Dellar,F,12,1894
34761,Delta,F,12,1894
34762,Dillie,F,12,1894
34763,Dottie,F,12,1894
34764,Electa,F,12,1894
34765,Elisa,F,12,1894
34766,Elmer,F,12,1894
34767,Ena,F,12,1894
34768,Eudora,F,12,1894
34769,Gena,F,12,1894
34770,Gusta,F,12,1894
34771,Jeanie,F,12,1894
34772,Katy,F,12,1894
34773,Libby,F,12,1894
34774,Littie,F,12,1894
34775,Luisa,F,12,1894
34776,Maida,F,12,1894
34777,Manie,F,12,1894
34778,Margaretha,F,12,1894
34779,Maxie,F,12,1894
34780,Melva,F,12,1894
34781,Monnie,F,12,1894
34782,Mossie,F,12,1894
34783,Murl,F,12,1894
34784,Myrl,F,12,1894
34785,Myrtice,F,12,1894
34786,Naoma,F,12,1894
34787,Odelia,F,12,1894
34788,Olevia,F,12,1894
34789,Omie,F,12,1894
34790,Ouida,F,12,1894
34791,Paralee,F,12,1894
34792,Rella,F,12,1894
34793,Rosamond,F,12,1894
34794,Rosemary,F,12,1894
34795,Sula,F,12,1894
34796,Zelia,F,12,1894
34797,Zina,F,12,1894
34798,Alfreda,F,11,1894
34799,Ammie,F,11,1894
34800,Annabell,F,11,1894
34801,Antonette,F,11,1894
34802,Arlie,F,11,1894
34803,Calla,F,11,1894
34804,Christie,F,11,1894
34805,Concepcion,F,11,1894
34806,Debbie,F,11,1894
34807,Dell,F,11,1894
34808,Delpha,F,11,1894
34809,Dinah,F,11,1894
34810,Edmonia,F,11,1894
34811,Elvie,F,11,1894
34812,Emaline,F,11,1894
34813,Evelina,F,11,1894
34814,Exa,F,11,1894
34815,Fairy,F,11,1894
34816,Flonnie,F,11,1894
34817,Gloria,F,11,1894
34818,Hazle,F,11,1894
34819,Hildegarde,F,11,1894
34820,India,F,11,1894
34821,Jeanetta,F,11,1894
34822,Jeffie,F,11,1894
34823,Jennette,F,11,1894
34824,Jesse,F,11,1894
34825,Justina,F,11,1894
34826,Karen,F,11,1894
34827,Lanie,F,11,1894
34828,Leonia,F,11,1894
34829,Lovina,F,11,1894
34830,Lular,F,11,1894
34831,Lutie,F,11,1894
34832,Odie,F,11,1894
34833,Oliva,F,11,1894
34834,Ova,F,11,1894
34835,Patience,F,11,1894
34836,Roy,F,11,1894
34837,Selina,F,11,1894
34838,Sidney,F,11,1894
34839,Sina,F,11,1894
34840,Ura,F,11,1894
34841,Vannie,F,11,1894
34842,Vashti,F,11,1894
34843,Virdie,F,11,1894
34844,Willia,F,11,1894
34845,Zadie,F,11,1894
34846,Alba,F,10,1894
34847,Alverda,F,10,1894
34848,America,F,10,1894
34849,Ana,F,10,1894
34850,Arlena,F,10,1894
34851,Bernardine,F,10,1894
34852,Bert,F,10,1894
34853,Bethel,F,10,1894
34854,Blossom,F,10,1894
34855,Carl,F,10,1894
34856,Celesta,F,10,1894
34857,Celina,F,10,1894
34858,Cherry,F,10,1894
34859,Classie,F,10,1894
34860,Claudine,F,10,1894
34861,Concetta,F,10,1894
34862,Dale,F,10,1894
34863,Dessa,F,10,1894
34864,Elenor,F,10,1894
34865,Euphemia,F,10,1894
34866,Evalena,F,10,1894
34867,Evaline,F,10,1894
34868,Felicia,F,10,1894
34869,Floyd,F,10,1894
34870,Fred,F,10,1894
34871,Fronia,F,10,1894
34872,Gretta,F,10,1894
34873,Harry,F,10,1894
34874,Hildegard,F,10,1894
34875,Imo,F,10,1894
34876,Indiana,F,10,1894
34877,Jessica,F,10,1894
34878,Josepha,F,10,1894
34879,Leo,F,10,1894
34880,Letta,F,10,1894
34881,Loney,F,10,1894
34882,Loula,F,10,1894
34883,Love,F,10,1894
34884,Lovey,F,10,1894
34885,Madaline,F,10,1894
34886,Madelene,F,10,1894
34887,Madelyn,F,10,1894
34888,Margarete,F,10,1894
34889,Marge,F,10,1894
34890,Maurine,F,10,1894
34891,Melanie,F,10,1894
34892,Minda,F,10,1894
34893,Nana,F,10,1894
34894,Nelia,F,10,1894
34895,Odile,F,10,1894
34896,Orlena,F,10,1894
34897,Pluma,F,10,1894
34898,Rosena,F,10,1894
34899,Rosia,F,10,1894
34900,Sammie,F,10,1894
34901,Thea,F,10,1894
34902,Twila,F,10,1894
34903,Vadie,F,10,1894
34904,Vara,F,10,1894
34905,Vennie,F,10,1894
34906,Vicie,F,10,1894
34907,Vira,F,10,1894
34908,Virgil,F,10,1894
34909,Ader,F,9,1894
34910,Anner,F,9,1894
34911,Annice,F,9,1894
34912,Arabella,F,9,1894
34913,Ardella,F,9,1894
34914,Audie,F,9,1894
34915,Beatriz,F,9,1894
34916,Bena,F,9,1894
34917,Berdie,F,9,1894
34918,Birtha,F,9,1894
34919,Bobbie,F,9,1894
34920,Cammie,F,9,1894
34921,Carola,F,9,1894
34922,Carra,F,9,1894
34923,Celestina,F,9,1894
34924,Chloie,F,9,1894
34925,Clella,F,9,1894
34926,Columbia,F,9,1894
34927,Daisey,F,9,1894
34928,Dortha,F,9,1894
34929,Dove,F,9,1894
34930,Earl,F,9,1894
34931,Elida,F,9,1894
34932,Elvera,F,9,1894
34933,Emeline,F,9,1894
34934,Enna,F,9,1894
34935,Eola,F,9,1894
34936,Erie,F,9,1894
34937,Ethyle,F,9,1894
34938,Eugene,F,9,1894
34939,Eveline,F,9,1894
34940,Evia,F,9,1894
34941,Fae,F,9,1894
34942,Gennie,F,9,1894
34943,Gillie,F,9,1894
34944,Girtie,F,9,1894
34945,Golden,F,9,1894
34946,Herlinda,F,9,1894
34947,Ilah,F,9,1894
34948,Ivory,F,9,1894
34949,Jamie,F,9,1894
34950,Janette,F,9,1894
34951,Judy,F,9,1894
34952,Jule,F,9,1894
34953,Leana,F,9,1894
34954,Lella,F,9,1894
34955,Lorenza,F,9,1894
34956,Lucetta,F,9,1894
34957,Marrie,F,9,1894
34958,Maryann,F,9,1894
34959,Mima,F,9,1894
34960,Mirtie,F,9,1894
34961,Nealie,F,9,1894
34962,Netta,F,9,1894
34963,Otillia,F,9,1894
34964,Palma,F,9,1894
34965,Permelia,F,9,1894
34966,Phillis,F,9,1894
34967,Portia,F,9,1894
34968,Rebekah,F,9,1894
34969,Sada,F,9,1894
34970,Sidonia,F,9,1894
34971,Signa,F,9,1894
34972,Thomas,F,9,1894
34973,Tracy,F,9,1894
34974,Treva,F,9,1894
34975,Velva,F,9,1894
34976,Venie,F,9,1894
34977,Vernice,F,9,1894
34978,Verta,F,9,1894
34979,Vessie,F,9,1894
34980,Veta,F,9,1894
34981,Zenobia,F,9,1894
34982,Zettie,F,9,1894
34983,Zilla,F,9,1894
34984,Alcie,F,8,1894
34985,Aleta,F,8,1894
34986,Alys,F,8,1894
34987,Amalie,F,8,1894
34988,Ardell,F,8,1894
34989,Attie,F,8,1894
34990,Beckie,F,8,1894
34991,Betsey,F,8,1894
34992,Blanchie,F,8,1894
34993,Cara,F,8,1894
34994,Carlie,F,8,1894
34995,Carmel,F,8,1894
34996,Carmelita,F,8,1894
34997,Carrye,F,8,1894
34998,Chessie,F,8,1894
34999,Clarence,F,8,1894
35000,Clemence,F,8,1894
35001,Cleta,F,8,1894
35002,Corene,F,8,1894
35003,Corinna,F,8,1894
35004,Curtis,F,8,1894
35005,Daisie,F,8,1894
35006,Davie,F,8,1894
35007,Dean,F,8,1894
35008,Delores,F,8,1894
35009,Delsie,F,8,1894
35010,Doshie,F,8,1894
35011,Drucilla,F,8,1894
35012,Effa,F,8,1894
35013,Elinore,F,8,1894
35014,Elmina,F,8,1894
35015,Eloisa,F,8,1894
35016,Elvia,F,8,1894
35017,Emelie,F,8,1894
35018,Emmy,F,8,1894
35019,Ermine,F,8,1894
35020,Evah,F,8,1894
35021,Exilda,F,8,1894
35022,Ferol,F,8,1894
35023,Fleeta,F,8,1894
35024,Florentine,F,8,1894
35025,Gayle,F,8,1894
35026,Gene,F,8,1894
35027,Gerda,F,8,1894
35028,Hazelle,F,8,1894
35029,Hennie,F,8,1894
35030,Hila,F,8,1894
35031,Honora,F,8,1894
35032,Ingeborg,F,8,1894
35033,Jonnie,F,8,1894
35034,Josefina,F,8,1894
35035,Junie,F,8,1894
35036,Kizzie,F,8,1894
35037,Lady,F,8,1894
35038,Lana,F,8,1894
35039,Leeta,F,8,1894
35040,Leoma,F,8,1894
35041,Lexie,F,8,1894
35042,Loa,F,8,1894
35043,Lockie,F,8,1894
35044,Louetta,F,8,1894
35045,Louis,F,8,1894
35046,Luberta,F,8,1894
35047,Lyle,F,8,1894
35048,Marget,F,8,1894
35049,Margrett,F,8,1894
35050,Marilla,F,8,1894
35051,Marina,F,8,1894
35052,Mell,F,8,1894
35053,Mignon,F,8,1894
35054,Nanie,F,8,1894
35055,Necie,F,8,1894
35056,Nelda,F,8,1894
35057,Nicie,F,8,1894
35058,Nicolasa,F,8,1894
35059,Norene,F,8,1894
35060,Orelia,F,8,1894
35061,Orie,F,8,1894
35062,Ota,F,8,1894
35063,Ozie,F,8,1894
35064,Phebe,F,8,1894
35065,Reka,F,8,1894
35066,Rosey,F,8,1894
35067,Rosy,F,8,1894
35068,Rozella,F,8,1894
35069,Sam,F,8,1894
35070,Sarrah,F,8,1894
35071,Savanah,F,8,1894
35072,Stephanie,F,8,1894
35073,Sylva,F,8,1894
35074,Theodosia,F,8,1894
35075,Tomasa,F,8,1894
35076,Unknown,F,8,1894
35077,Vella,F,8,1894
35078,Venus,F,8,1894
35079,Vernon,F,8,1894
35080,Villa,F,8,1894
35081,Zaida,F,8,1894
35082,Zela,F,8,1894
35083,Zilpha,F,8,1894
35084,Zoa,F,8,1894
35085,Aggie,F,7,1894
35086,Agness,F,7,1894
35087,Aida,F,7,1894
35088,Alena,F,7,1894
35089,Alvira,F,7,1894
35090,Ama,F,7,1894
35091,Antonina,F,7,1894
35092,Apolonia,F,7,1894
35093,Arlean,F,7,1894
35094,Arletta,F,7,1894
35095,Augustine,F,7,1894
35096,Bea,F,7,1894
35097,Beda,F,7,1894
35098,Biddie,F,7,1894
35099,Buna,F,7,1894
35100,Calista,F,7,1894
35101,Carie,F,7,1894
35102,Chloa,F,7,1894
35103,Cinda,F,7,1894
35104,Cinderella,F,7,1894
35105,Cleda,F,7,1894
35106,Clifford,F,7,1894
35107,Corean,F,7,1894
35108,Dana,F,7,1894
35109,Delcie,F,7,1894
35110,Donia,F,7,1894
35111,Dorris,F,7,1894
35112,Dossie,F,7,1894
35113,Echo,F,7,1894
35114,Eleonora,F,7,1894
35115,Eller,F,7,1894
35116,Ellis,F,7,1894
35117,Elmire,F,7,1894
35118,Elodie,F,7,1894
35119,Elza,F,7,1894
35120,Elzora,F,7,1894
35121,Emmaline,F,7,1894
35122,Eulalie,F,7,1894
35123,Evelena,F,7,1894
35124,Florene,F,7,1894
35125,Georgeanna,F,7,1894
35126,Glendora,F,7,1894
35127,Gregoria,F,7,1894
35128,Gustie,F,7,1894
35129,Hollie,F,7,1894
35130,Ica,F,7,1894
35131,Ilda,F,7,1894
35132,Isadora,F,7,1894
35133,Izetta,F,7,1894
35134,Jerusha,F,7,1894
35135,Jetta,F,7,1894
35136,Jinnie,F,7,1894
35137,Jodie,F,7,1894
35138,Juliana,F,7,1894
35139,Justa,F,7,1894
35140,Lattie,F,7,1894
35141,Laurene,F,7,1894
35142,Lelar,F,7,1894
35143,Lillar,F,7,1894
35144,Liller,F,7,1894
35145,Lillia,F,7,1894
35146,Lorina,F,7,1894
35147,Lossie,F,7,1894
35148,Lova,F,7,1894
35149,Luvina,F,7,1894
35150,Maebelle,F,7,1894
35151,Mahalia,F,7,1894
35152,Mandie,F,7,1894
35153,Mannie,F,7,1894
35154,Marcelina,F,7,1894
35155,Margarite,F,7,1894
35156,Margurite,F,7,1894
35157,Mariam,F,7,1894
35158,Mata,F,7,1894
35159,Matilde,F,7,1894
35160,Medie,F,7,1894
35161,Melina,F,7,1894
35162,Minie,F,7,1894
35163,Mira,F,7,1894
35164,Neola,F,7,1894
35165,Neoma,F,7,1894
35166,Noma,F,7,1894
35167,Octava,F,7,1894
35168,Odette,F,7,1894
35169,Olla,F,7,1894
35170,Omega,F,7,1894
35171,Opha,F,7,1894
35172,Otelia,F,7,1894
35173,Otha,F,7,1894
35174,Otilia,F,7,1894
35175,Pearly,F,7,1894
35176,Prudie,F,7,1894
35177,Rene,F,7,1894
35178,Roxy,F,7,1894
35179,Ruie,F,7,1894
35180,Salina,F,7,1894
35181,Sanna,F,7,1894
35182,Savilla,F,7,1894
35183,Silvia,F,7,1894
35184,Sofia,F,7,1894
35185,Stasia,F,7,1894
35186,Sylvester,F,7,1894
35187,Tabitha,F,7,1894
35188,Tennessee,F,7,1894
35189,Tera,F,7,1894
35190,Thekla,F,7,1894
35191,Thresa,F,7,1894
35192,Tiny,F,7,1894
35193,Veola,F,7,1894
35194,Verena,F,7,1894
35195,Vinie,F,7,1894
35196,Wava,F,7,1894
35197,Wessie,F,7,1894
35198,Zelpha,F,7,1894
35199,Zeta,F,7,1894
35200,Zillah,F,7,1894
35201,Adelheid,F,6,1894
35202,Alfrieda,F,6,1894
35203,Alla,F,6,1894
35204,Alvie,F,6,1894
35205,Amada,F,6,1894
35206,Amey,F,6,1894
35207,Angelita,F,6,1894
35208,Anice,F,6,1894
35209,Annah,F,6,1894
35210,Arabelle,F,6,1894
35211,Archie,F,6,1894
35212,Ardelia,F,6,1894
35213,Arena,F,6,1894
35214,Arthur,F,6,1894
35215,Atha,F,6,1894
35216,Beadie,F,6,1894
35217,Beatrix,F,6,1894
35218,Belinda,F,6,1894
35219,Berneice,F,6,1894
35220,Bettye,F,6,1894
35221,Capitola,F,6,1894
35222,Catalina,F,6,1894
35223,Channie,F,6,1894
35224,Chlora,F,6,1894
35225,Clemie,F,6,1894
35226,Cleotilde,F,6,1894
35227,Cliffie,F,6,1894
35228,Clothilde,F,6,1894
35229,Clotilda,F,6,1894
35230,Cola,F,6,1894
35231,Coletta,F,6,1894
35232,Corrinne,F,6,1894
35233,Creola,F,6,1894
35234,Cuma,F,6,1894
35235,Dallas,F,6,1894
35236,Dallie,F,6,1894
35237,Dee,F,6,1894
35238,Delfina,F,6,1894
35239,Denise,F,6,1894
35240,Dezzie,F,6,1894
35241,Dina,F,6,1894
35242,Dola,F,6,1894
35243,Doshia,F,6,1894
35244,Eithel,F,6,1894
35245,Elberta,F,6,1894
35246,Elenore,F,6,1894
35247,Elizzie,F,6,1894
35248,Ellar,F,6,1894
35249,Elzie,F,6,1894
35250,Emmeline,F,6,1894
35251,Gabrielle,F,6,1894
35252,Garnette,F,6,1894
35253,Gertrud,F,6,1894
35254,Gettie,F,6,1894
35255,Glen,F,6,1894
35256,Glenn,F,6,1894
35257,Gracia,F,6,1894
35258,Gunda,F,6,1894
35259,Hasel,F,6,1894
35260,Hedvig,F,6,1894
35261,Hermie,F,6,1894
35262,Herminia,F,6,1894
35263,Inda,F,6,1894
35264,Iowa,F,6,1894
35265,Isla,F,6,1894
35266,Josiephine,F,6,1894
35267,Juda,F,6,1894
35268,Lalla,F,6,1894
35269,Lannie,F,6,1894
35270,Launa,F,6,1894
35271,Laurette,F,6,1894
35272,Leaner,F,6,1894
35273,Lellie,F,6,1894
35274,Lethia,F,6,1894
35275,Lilia,F,6,1894
35276,Lonia,F,6,1894
35277,Lotta,F,6,1894
35278,Lurline,F,6,1894
35279,Mada,F,6,1894
35280,Mame,F,6,1894
35281,Marceline,F,6,1894
35282,Margarett,F,6,1894
35283,Marinda,F,6,1894
35284,Marry,F,6,1894
35285,Marybelle,F,6,1894
35286,Maryetta,F,6,1894
35287,Marzella,F,6,1894
35288,Medora,F,6,1894
35289,Melita,F,6,1894
35290,Metha,F,6,1894
35291,Missie,F,6,1894
35292,Narcissus,F,6,1894
35293,Nathalie,F,6,1894
35294,Nonnie,F,6,1894
35295,Oca,F,6,1894
35296,Olie,F,6,1894
35297,Olinda,F,6,1894
35298,Orah,F,6,1894
35299,Oral,F,6,1894
35300,Orva,F,6,1894
35301,Otie,F,6,1894
35302,Otila,F,6,1894
35303,Ozella,F,6,1894
35304,Parthenia,F,6,1894
35305,Patty,F,6,1894
35306,Perlie,F,6,1894
35307,Philomene,F,6,1894
35308,Ragna,F,6,1894
35309,Rilda,F,6,1894
35310,Roena,F,6,1894
35311,Rosebud,F,6,1894
35312,Roxanna,F,6,1894
35313,Sabra,F,6,1894
35314,Salley,F,6,1894
35315,Sedonia,F,6,1894
35316,Sevilla,F,6,1894
35317,Snow,F,6,1894
35318,Sweetie,F,6,1894
35319,Sylvania,F,6,1894
35320,Texanna,F,6,1894
35321,Tinnie,F,6,1894
35322,Tishie,F,6,1894
35323,Vern,F,6,1894
35324,Versa,F,6,1894
35325,Vicy,F,6,1894
35326,Vincenza,F,6,1894
35327,Viney,F,6,1894
35328,Violetta,F,6,1894
35329,Violette,F,6,1894
35330,Xenia,F,6,1894
35331,Zana,F,6,1894
35332,Zera,F,6,1894
35333,Abby,F,5,1894
35334,Abelina,F,5,1894
35335,Adelaida,F,5,1894
35336,Adelene,F,5,1894
35337,Adina,F,5,1894
35338,Adolphine,F,5,1894
35339,Adrienne,F,5,1894
35340,Agda,F,5,1894
35341,Agusta,F,5,1894
35342,Aldea,F,5,1894
35343,Alethia,F,5,1894
35344,Alexandra,F,5,1894
35345,Allean,F,5,1894
35346,Alveda,F,5,1894
35347,Alzina,F,5,1894
35348,Amma,F,5,1894
35349,Anastacia,F,5,1894
35350,Angel,F,5,1894
35351,Antionette,F,5,1894
35352,Arabell,F,5,1894
35353,Araminta,F,5,1894
35354,Ariel,F,5,1894
35355,Armilda,F,5,1894
35356,Arnetta,F,5,1894
35357,Ary,F,5,1894
35358,Astrid,F,5,1894
35359,Babe,F,5,1894
35360,Berte,F,5,1894
35361,Bird,F,5,1894
35362,Buelah,F,5,1894
35363,Byrdie,F,5,1894
35364,Camelia,F,5,1894
35365,Candelaria,F,5,1894
35366,Ceil,F,5,1894
35367,Celestia,F,5,1894
35368,Ceola,F,5,1894
35369,Charline,F,5,1894
35370,Chester,F,5,1894
35371,Christiana,F,5,1894
35372,Chrystal,F,5,1894
35373,Clarinda,F,5,1894
35374,Clemencia,F,5,1894
35375,Clemma,F,5,1894
35376,Clennie,F,5,1894
35377,Clio,F,5,1894
35378,Cloe,F,5,1894
35379,Cloie,F,5,1894
35380,Clotilde,F,5,1894
35381,Clyda,F,5,1894
35382,Corena,F,5,1894
35383,Corina,F,5,1894
35384,Creasie,F,5,1894
35385,Cressie,F,5,1894
35386,Dannie,F,5,1894
35387,Dawn,F,5,1894
35388,Delora,F,5,1894
35389,Dema,F,5,1894
35390,Dicy,F,5,1894
35391,Dominga,F,5,1894
35392,Doretta,F,5,1894
35393,Dot,F,5,1894
35394,Drusilla,F,5,1894
35395,Dura,F,5,1894
35396,Ebbie,F,5,1894
35397,Edwin,F,5,1894
35398,Eleonore,F,5,1894
35399,Elin,F,5,1894
35400,Ellena,F,5,1894
35401,Else,F,5,1894
35402,Emer,F,5,1894
35403,Eppie,F,5,1894
35404,Epsie,F,5,1894
35405,Erin,F,5,1894
35406,Eron,F,5,1894
35407,Estie,F,5,1894
35408,Ether,F,5,1894
35409,Fannye,F,5,1894
35410,Fedora,F,5,1894
35411,Felicie,F,5,1894
35412,Felicita,F,5,1894
35413,Fidelia,F,5,1894
35414,Flavia,F,5,1894
35415,Forest,F,5,1894
35416,France,F,5,1894
35417,Fredericka,F,5,1894
35418,Gertha,F,5,1894
35419,Girlie,F,5,1894
35420,Gola,F,5,1894
35421,Haley,F,5,1894
35422,Hatty,F,5,1894
35423,Herbert,F,5,1894
35424,Hilja,F,5,1894
35425,Homer,F,5,1894
35426,Hyacinth,F,5,1894
35427,Irena,F,5,1894
35428,Isadore,F,5,1894
35429,Isobel,F,5,1894
35430,Ivie,F,5,1894
35431,Jacqueline,F,5,1894
35432,Janey,F,5,1894
35433,Janice,F,5,1894
35434,Jannette,F,5,1894
35435,Jaunita,F,5,1894
35436,Jeane,F,5,1894
35437,Joann,F,5,1894
35438,Katharina,F,5,1894
35439,Katharyn,F,5,1894
35440,Kathern,F,5,1894
35441,Keturah,F,5,1894
35442,Lara,F,5,1894
35443,Laurie,F,5,1894
35444,Lavenia,F,5,1894
35445,Lear,F,5,1894
35446,Leathie,F,5,1894
35447,Leita,F,5,1894
35448,Lempi,F,5,1894
35449,Leon,F,5,1894
35450,Leonor,F,5,1894
35451,Lesta,F,5,1894
35452,Letty,F,5,1894
35453,Leva,F,5,1894
35454,Lidie,F,5,1894
35455,Lillis,F,5,1894
35456,Linnea,F,5,1894
35457,Loie,F,5,1894
35458,Lorine,F,5,1894
35459,Lota,F,5,1894
35460,Loyola,F,5,1894
35461,Luceal,F,5,1894
35462,Lucindy,F,5,1894
35463,Luevenia,F,5,1894
35464,Lulia,F,5,1894
35465,Luvinia,F,5,1894
35466,Lyra,F,5,1894
35467,Macy,F,5,1894
35468,Maie,F,5,1894
35469,Malissia,F,5,1894
35470,Malissie,F,5,1894
35471,Marcelle,F,5,1894
35472,Maree,F,5,1894
35473,Margart,F,5,1894
35474,Margot,F,5,1894
35475,Marguerita,F,5,1894
35476,Mark,F,5,1894
35477,Marquerite,F,5,1894
35478,Martine,F,5,1894
35479,Maryjane,F,5,1894
35480,Maybel,F,5,1894
35481,Melissia,F,5,1894
35482,Minetta,F,5,1894
35483,Minnette,F,5,1894
35484,Miranda,F,5,1894
35485,Monta,F,5,1894
35486,Mora,F,5,1894
35487,Morna,F,5,1894
35488,Myrta,F,5,1894
35489,Nada,F,5,1894
35490,Nancie,F,5,1894
35491,Neely,F,5,1894
35492,Neita,F,5,1894
35493,Nera,F,5,1894
35494,Nicey,F,5,1894
35495,Nolia,F,5,1894
35496,Ocia,F,5,1894
35497,Olena,F,5,1894
35498,Oline,F,5,1894
35499,Olivine,F,5,1894
35500,Omah,F,5,1894
35501,Omer,F,5,1894
35502,Oneida,F,5,1894
35503,Onezia,F,5,1894
35504,Onnie,F,5,1894
35505,Ovie,F,5,1894
35506,Paul,F,5,1894
35507,Peggie,F,5,1894
35508,Perlina,F,5,1894
35509,Pheobe,F,5,1894
35510,Pleasant,F,5,1894
35511,Quincy,F,5,1894
35512,Ralph,F,5,1894
35513,Refugio,F,5,1894
35514,Reita,F,5,1894
35515,Renee,F,5,1894
35516,Renie,F,5,1894
35517,Rettie,F,5,1894
35518,Rinda,F,5,1894
35519,Romie,F,5,1894
35520,Rosabel,F,5,1894
35521,Rosaline,F,5,1894
35522,Roseanna,F,5,1894
35523,Roselle,F,5,1894
35524,Roselyn,F,5,1894
35525,Ruey,F,5,1894
35526,Santos,F,5,1894
35527,Senia,F,5,1894
35528,Seraphine,F,5,1894
35529,Susana,F,5,1894
35530,Susannah,F,5,1894
35531,Sybilla,F,5,1894
35532,Teckla,F,5,1894
35533,Tela,F,5,1894
35534,Tessa,F,5,1894
35535,Theda,F,5,1894
35536,Theressa,F,5,1894
35537,Thilda,F,5,1894
35538,Thresia,F,5,1894
35539,Tiney,F,5,1894
35540,Tinie,F,5,1894
35541,Trixie,F,5,1894
35542,Ula,F,5,1894
35543,Valentine,F,5,1894
35544,Vela,F,5,1894
35545,Verne,F,5,1894
35546,Vester,F,5,1894
35547,Victorine,F,5,1894
35548,Walburga,F,5,1894
35549,Willetta,F,5,1894
35550,Zura,F,5,1894
35551,John,M,8238,1894
35552,William,M,7274,1894
35553,James,M,5110,1894
35554,George,M,4365,1894
35555,Charles,M,3788,1894
35556,Joseph,M,2977,1894
35557,Frank,M,2863,1894
35558,Robert,M,2497,1894
35559,Henry,M,2278,1894
35560,Harry,M,2189,1894
35561,Edward,M,2179,1894
35562,Thomas,M,2170,1894
35563,Walter,M,2010,1894
35564,Arthur,M,1712,1894
35565,Fred,M,1475,1894
35566,Albert,M,1447,1894
35567,Clarence,M,1185,1894
35568,Roy,M,1018,1894
35569,Willie,M,986,1894
35570,Earl,M,896,1894
35571,Louis,M,869,1894
35572,Carl,M,861,1894
35573,Paul,M,824,1894
35574,Ernest,M,821,1894
35575,Richard,M,808,1894
35576,Samuel,M,776,1894
35577,Raymond,M,767,1894
35578,Joe,M,741,1894
35579,David,M,729,1894
35580,Charlie,M,704,1894
35581,Ralph,M,692,1894
35582,Harold,M,690,1894
35583,Howard,M,612,1894
35584,Oscar,M,601,1894
35585,Andrew,M,594,1894
35586,Herbert,M,585,1894
35587,Elmer,M,575,1894
35588,Jesse,M,567,1894
35589,Will,M,559,1894
35590,Alfred,M,521,1894
35591,Daniel,M,515,1894
35592,Leo,M,515,1894
35593,Sam,M,507,1894
35594,Benjamin,M,469,1894
35595,Lee,M,455,1894
35596,Floyd,M,445,1894
35597,Jack,M,441,1894
35598,Herman,M,433,1894
35599,Lawrence,M,430,1894
35600,Francis,M,423,1894
35601,Michael,M,423,1894
35602,Eugene,M,421,1894
35603,Claude,M,419,1894
35604,Frederick,M,413,1894
35605,Peter,M,391,1894
35606,Clyde,M,386,1894
35607,Ray,M,379,1894
35608,Edwin,M,366,1894
35609,Lewis,M,359,1894
35610,Leonard,M,343,1894
35611,Tom,M,343,1894
35612,Ben,M,326,1894
35613,Chester,M,325,1894
35614,Edgar,M,313,1894
35615,Clifford,M,307,1894
35616,Martin,M,299,1894
35617,Harvey,M,293,1894
35618,Jacob,M,292,1894
35619,Lester,M,291,1894
35620,Jim,M,287,1894
35621,Luther,M,285,1894
35622,Russell,M,278,1894
35623,Homer,M,273,1894
35624,Otto,M,270,1894
35625,Hugh,M,269,1894
35626,Guy,M,261,1894
35627,Anthony,M,257,1894
35628,Bernard,M,256,1894
35629,Jessie,M,255,1894
35630,Lloyd,M,253,1894
35631,Ed,M,241,1894
35632,Theodore,M,241,1894
35633,Leroy,M,239,1894
35634,Leon,M,236,1894
35635,Patrick,M,229,1894
